Domain,Have_IP,Have_At_Sign,Length,Depth,Redirection,HTTPS_Domain,TinyUrl,Prefix_Suffix,Has_DNS,Domain_Age,Domain_End,IFrame,web_Forwarding,Check_Alert_Script,Label
accountpaypal.host.org,0,0,0,2,0,0,0,0,1,1,1,1,1,1,1
lyskyz.com,0,0,0,2,0,0,0,0,1,1,1,1,1,1,1
035ddfc.netsolhost.com,0,0,0,1,0,0,1,0,1,1,1,1,1,1,1
cromwellcollege.co.uk,0,0,0,4,0,0,0,0,1,1,1,1,1,1,1
cenhn.com,0,0,1,9,0,0,0,0,1,1,1,1,1,1,1
erzurumsarkinsaat.com.tr,0,0,0,4,0,0,1,0,1,1,1,1,1,1,1
eee.oomsn.asia,0,0,0,4,0,0,0,0,1,1,1,1,1,1,1
update.paypal.com.healthinfocare.com,0,0,0,4,0,0,0,0,1,1,1,1,1,1,1
ebay.byethost8.com,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1
bitly.com,0,0,0,2,0,0,1,0,1,1,1,1,1,1,1
biscuite.3x.ro,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1
entretecno.cl,0,0,1,5,0,0,0,0,1,1,1,1,1,1,1
'punto.gt,0,0,1,3,0,0,0,0,1,1,1,1,1,1,1
ibhele.co.za,0,0,1,5,0,0,0,0,1,1,1,1,1,1,1
'9d345009-a-62cb3a1a-s-sites.googlegroups.com,0,0,1,4,0,0,0,0,1,1,1,1,1,1,1
olbeauty.iamspace.com,0,0,0,3,0,0,0,0,1,1,1,1,1,1,1
34524paypal73041.techniicall.com,0,0,1,2,0,0,0,0,1,1,1,1,1,1,1
pastehtml.com,0,0,0,3,0,0,0,0,1,1,1,1,1,1,1
mail.comercialmultimarketing.com,0,0,1,4,0,0,0,0,1,1,1,1,1,1,1
climaxofficenow.info,0,0,0,4,0,0,0,0,1,1,1,1,1,1,1
peachtreecityaccountants.com,0,0,0,4,0,0,0,0,1,1,1,1,1,1,1
my.screen.aol.abdee.biz,0,0,0,4,0,0,0,0,1,1,1,1,1,1,1
paypal.source.com.cgi.bin.dispatch.cgibin.webscr-cmd.loginsubmitdispatch5885d80a2.multiempresa.cl,0,0,1,4,0,0,0,0,1,1,1,1,1,1,1
paypal-verify.de,0,0,0,3,0,0,0,0,1,1,1,1,1,1,1
crescentexcel.com,0,0,1,7,0,0,0,0,1,1,1,1,1,1,1
voronskaya.ro,0,0,0,6,0,0,0,0,1,1,1,1,1,1,1
mioiunss.com,0,0,0,3,0,0,0,0,1,1,1,1,1,1,1
n-gamerskill.c2.onetsolutions.me,0,0,0,4,0,0,0,0,1,1,1,1,1,1,1
ramadhankhamis.com,0,0,0,3,0,0,0,0,1,1,1,1,1,1,1
london-prive.co.uk,0,0,0,12,0,0,0,0,1,1,1,1,1,1,1
habbogrupostafffers.rel7.com,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1
anc.edu.au,0,0,0,3,0,0,0,0,1,1,1,1,1,1,1
oxygenszepsegszalon.hu,0,0,0,5,0,0,0,0,1,1,1,1,1,1,1
musicproductionschoolsonline.com,0,0,0,2,0,0,0,0,1,1,1,1,1,1,1
mltoys.com,0,0,0,8,0,0,0,0,1,1,1,1,1,1,1
registregratuitos.tk,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1
viewnow.at.tf,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1
laconchita.com.mx,0,0,0,2,0,0,0,0,1,1,1,1,1,1,1
'bjcurio.com,0,0,1,3,0,0,0,0,1,1,1,1,1,1,1
cosycottagecafe.ie,0,0,0,5,1,0,0,0,1,1,1,1,1,1,1
octv.es,0,0,0,3,0,0,0,0,1,1,1,1,1,1,1
shinyrail.com,0,0,0,3,0,0,0,0,1,1,1,1,1,1,1
paypal.com.info.a6s5f4e89f65a.af65a4f65e4f5a46f54.af654rg65e4rb65e4rf.v6e4f65a4d654ew65f.af465ew4f6a5f324f654ewf.f465a4f654w654fs.f65e4f654af.wef45e6fa34f654f.af65e4gwe5f4qa65w4fd65qaw4d3a.gfq65w4fd6q54dwsqerwsw.bisdoevents.com,0,0,1,5,0,0,0,0,1,1,1,1,1,1,1
getfreshcosmetics.info,0,0,1,5,0,0,0,0,1,1,1,1,1,1,1
sayabak.com,0,0,1,2,0,0,0,0,1,1,1,1,1,1,1
qu100.com,0,0,0,4,0,0,0,0,1,1,1,1,1,1,1
www546.paypal.co.uk.73258.ssl-220.mx,0,0,1,5,0,0,0,0,1,1,1,1,1,1,1
worldlanders.com,0,0,0,3,0,0,0,0,1,1,1,1,1,1,1
hitecautomotive.com,0,0,0,4,0,0,0,0,1,1,1,1,1,1,1
acdsanatmerkezi.com,0,0,1,4,0,0,0,0,1,1,1,1,1,1,1
bearbenz.org,0,0,1,3,0,0,0,0,1,1,1,1,1,1,1
'services.runescape.co.cm,0,0,0,3,0,0,0,0,1,1,1,1,1,1,1
qinxin.cn,0,0,1,3,0,0,0,0,1,1,1,1,1,1,1
pragatiengineers.co.in,0,0,1,11,0,0,0,0,1,1,1,1,1,1,1
fire.neildunbar.com.au,0,0,0,2,0,0,0,0,1,1,1,1,1,1,1
isopixelnetwork.com,0,0,0,3,0,0,0,0,1,1,1,1,1,1,1
9d345009-a-62cb3a1a-s-sites.googlegroups.com,0,0,1,4,0,0,0,0,1,1,1,1,1,1,1
internet24hrs.net,0,0,0,2,0,0,0,0,1,1,1,1,1,1,1
brainways.us,0,0,0,3,0,0,0,0,1,1,1,1,1,1,1
'keshengdi.com,0,0,1,2,0,0,0,0,1,1,1,1,1,1,1
saunaland.pl,0,0,0,6,0,0,0,0,1,1,1,1,1,1,1
oldcarandtrucks.com,0,0,0,5,0,0,0,0,1,1,1,1,1,1,1
tibia-premmium.yoyo.pl,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1
'www.zkwell.com.cn,0,0,1,2,0,0,0,0,1,1,1,1,1,1,1
fzweite.com,0,0,1,2,0,0,0,0,1,1,1,1,1,1,1
gymgadbois.com,0,0,1,8,0,0,0,0,1,1,1,1,1,1,1
strangernaturallanguage.net,0,0,0,3,0,0,0,0,1,1,1,1,1,1,1
mba.imu.edu.cn,0,0,1,2,0,0,0,0,1,1,1,1,1,1,1
taesx.com,0,0,0,2,0,0,1,0,1,1,1,1,1,1,1
interkidscamps.com,0,0,1,4,0,0,0,0,1,1,1,1,1,1,1
paypal.co.uk.6832.secure2q.mx,0,0,1,5,0,0,0,0,1,1,1,1,1,1,1
'www.qhly.org,0,0,1,2,0,0,0,0,1,1,1,1,1,1,1
casadecarnesparana.net,0,0,0,3,1,0,0,0,1,1,1,1,1,1,1
gamemasters-quiz.aq.pl,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1
explosaodepremios.net,0,0,0,4,0,0,0,0,1,1,1,1,1,1,1
victorydaynursery.com,0,0,1,10,0,0,0,0,1,1,1,1,1,1,1
paypal.com.pt.cgi-bin.webscr.cmd.loginsubmi.tdispatch5885.d80a.13c0d.b1f8e.26366.3d3fa.ee8d.7283e.7f018.4a567.w430.x290.bb9e.8c84.6.arab-tech.tk,0,0,1,1,0,0,0,0,1,1,1,1,1,1,1
p9.secure.hostingprod.com,0,1,0,4,0,0,0,0,1,1,1,1,1,1,1
accountsprivacy.com,0,0,0,3,0,0,0,0,1,1,1,1,1,1,1
bit.ly,0,0,0,2,0,0,1,0,1,1,1,1,1,1,1
helpusercenterr.16mb.com,0,0,0,3,0,0,0,0,1,1,1,1,1,1,1
777-home-business.com,0,0,0,4,0,0,0,0,1,1,1,1,1,1,1
'facebook-profile.km6.net,0,0,1,1,0,0,0,0,1,1,1,1,1,1,1
bethelwc.com,0,0,0,6,0,0,0,0,1,1,1,1,1,1,1
villakidsbuffetinfantil.com,0,0,1,3,0,0,0,0,1,1,1,1,1,1,1
victorydaynursery.com,0,0,1,10,0,0,0,0,1,1,1,1,1,1,1
www-update-account-login-c0m.20.1656948824ty.10151169351384875seta.101506554482598.306381256148602set-verification-e79556979.a.1499227254774.70820.1656948824type.christinesellman.com.au,0,0,1,2,0,0,0,0,1,1,1,1,1,1,1
paypal.ca.9581.secure7u.mx,0,0,1,5,0,0,0,0,1,1,1,1,1,1,1
ctcpm.cd,0,0,0,3,0,0,0,0,1,1,1,1,1,1,1
secure.runescape.com.login.yt-login.com,0,0,1,3,0,0,0,0,1,1,1,1,1,1,1
'9d345009-a-62cb3a1a-s-sites.googlegroups.com,0,0,1,4,0,0,0,0,1,1,1,1,1,1,1
brevens.se,0,0,0,8,0,0,0,0,1,1,1,1,1,1,1
mos.motowell.hu,0,0,0,4,0,0,0,0,1,1,1,1,1,1,1
vbpspv.com,0,0,0,4,0,0,0,0,1,1,1,1,1,1,1
fichajesdeportivos.com,0,0,0,6,0,0,0,0,1,1,1,1,1,1,1
coownershipsolutions.co.uk,0,0,1,7,0,0,0,0,1,1,1,1,1,1,1
mall.360yxt.com,0,0,0,4,0,0,1,0,1,1,1,1,1,1,1
caparisat.com,0,0,0,5,0,0,1,0,1,1,1,1,1,1,1
floodbuster.ca,0,0,1,15,0,0,0,0,1,1,1,1,1,1,1
harmaciuc.com,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1
fx1x.com,0,0,0,5,0,0,1,0,1,1,1,1,1,1,1
onliwlson.com,0,0,0,2,0,0,0,0,1,1,1,1,1,1,1
paypal.com.cgi-bin.webscr.cmd.login-run.5885d80a13c0db1f8e263663d3wi892ee8dcbdhe788a5.gttbangalore.com,0,0,1,1,0,0,0,0,1,1,1,1,1,1,1
tibia.community.konoha_anbu_members.w.interia.pl,0,0,0,2,0,0,0,0,1,1,1,1,1,1,1
us.battle.net.login.en.rv-login.com,0,0,1,4,0,0,1,0,1,1,1,1,1,1,1
babinet.cz,0,0,0,6,0,0,0,0,1,1,1,1,1,1,1
paypal.com.cgi-bin.dispatch.login.verification.65e465165c419879a81351098c65165e4987987b987.65a1651651c98795416b5196849e8496465d16516516a51325230172.setjournals.org,0,0,1,4,0,0,0,0,1,1,1,1,1,1,1
ww2.eresane.com,0,0,1,3,0,0,0,0,1,1,1,1,1,1,1
greencardimmigrationusa.com,0,0,0,3,0,0,0,0,1,1,1,1,1,1,1
odontowagner.com.br,0,0,0,6,0,0,0,0,1,1,1,1,1,1,1
shccc.edu.hk,0,0,1,8,0,0,0,0,1,1,1,1,1,1,1
'9d345009-a-62cb3a1a-s-sites.googlegroups.com,0,0,1,4,0,0,0,0,1,1,1,1,1,1,1
skypemagic.info,0,0,0,3,0,0,0,0,1,1,1,1,1,1,1
mozartcaffens.com,0,0,0,3,0,0,0,0,1,1,1,1,1,1,1
subastaloquequieras.com,0,0,0,5,0,0,0,0,1,1,1,1,1,1,1
singers.pk,0,0,0,3,0,0,0,0,1,1,1,1,1,1,1
url2it.com,0,0,0,2,0,0,1,0,1,1,1,1,1,1,1
demotivator.uz,0,0,0,6,0,0,0,0,1,1,1,1,1,1,1
www955.paypal.ca.78622.securessl-410.mx,0,0,1,5,0,0,0,0,1,1,1,1,1,1,1
'xdysb.com,0,0,1,2,0,0,0,0,1,1,1,1,1,1,1
bintangbulan.com,0,0,0,4,0,0,0,0,1,1,1,1,1,1,1
mundovirtualhabbo.blogspot.com,0,0,0,2,0,0,1,0,1,1,1,1,1,1,1
www292.paypal.co.uk.35425.ssl-670.mx,0,0,1,5,0,0,0,0,1,1,1,1,1,1,1
peypel.us.com.cgi.ngi.webscre.maps.logins.webaps.mba.homes.billings.activet.homa.pluns.5542290739f57ac719fdf5bc44d702ac3faee8d0b7e678a25d883d0fa.demo.seriport.com,0,0,1,3,0,0,1,0,1,1,1,1,1,1,1
friendsterloginalert.007gb.com,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1
visuomenessveikata.lt,0,0,0,4,0,0,0,0,1,1,1,1,1,1,1
faturazero02.hut2.ru,0,0,0,2,0,0,0,0,1,1,1,1,1,1,1
plchlncha.com,0,0,0,5,0,0,0,0,1,1,1,1,1,1,1
us.battle.net.en.zz-rs.com,0,0,1,4,0,0,0,0,1,1,1,1,1,1,1
cielo-premios.deguir.net,0,0,0,3,0,0,0,0,1,1,1,1,1,1,1
dierenboellimburg.nl,0,0,0,5,0,0,0,0,1,1,1,1,1,1,1
horsebox-2001-renault-7.5-ton-tilt-cab-solar-power.ebay.co.uk-private-listing-option.vps8888.com,0,0,1,2,0,0,0,0,1,1,1,1,1,1,1
reinitialise-lacces.fr,0,0,0,2,0,0,0,0,1,1,1,1,1,1,1
canvinyals.com,0,0,0,2,0,0,1,0,1,1,1,1,1,1,1
aol.alerts.com.copierhub.com,0,0,0,4,0,0,0,0,1,1,1,1,1,1,1
friscotitle.net,0,0,1,3,0,0,0,0,1,1,1,1,1,1,1
meringerlaw.com,0,0,0,6,0,0,0,0,1,1,1,1,1,1,1
accounstnoreplylink.com.br,0,0,0,3,0,0,0,0,1,1,1,1,1,1,1
paypal.com.cgi-bin-webscr.helphiriyurngo.org,0,0,1,3,0,0,0,0,1,1,1,1,1,1,1
www518.paypal.ca.79780.securessl-210.mx,0,0,1,5,0,0,0,0,1,1,1,1,1,1,1
netinterbank.roriza.cl,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1
nets-service.goodluckwith.us,0,0,0,3,0,0,0,0,1,1,1,1,1,1,1
esdstudio.com,0,0,0,5,0,0,0,0,1,1,1,1,1,1,1
zhotels.ro,0,0,0,5,0,0,0,0,1,1,1,1,1,1,1
soulism.gr,0,0,0,3,0,0,0,0,1,1,1,1,1,1,1
babinet.cz,0,0,0,6,0,0,0,0,1,1,1,1,1,1,1
zaccariapietro.it,0,0,1,7,0,0,0,0,1,1,1,1,1,1,1
krogen.dk,0,0,1,7,0,0,0,0,1,1,1,1,1,1,1
bjcurio.com,0,0,0,3,0,0,0,0,1,1,1,1,1,1,1
'www.batt-zw.tk,0,0,1,3,0,0,0,0,1,1,1,1,1,1,1
qinxin.cn,0,0,1,3,0,0,0,0,1,1,1,1,1,1,1
www716.paypal.co.uk.61501.ssl-670.mx,0,0,1,5,0,0,0,0,1,1,1,1,1,1,1
xmcszg.w70.mc-test.com,0,0,0,7,0,0,1,0,1,1,1,1,1,1,1
amvr-sovet.com.ua,0,0,0,2,0,0,1,0,1,1,1,1,1,1,1
paypal.com.us.webscrlcmdl.login.submit.dispatch.5885d80a13c0db1f8e263663d3faee8dcbcd55a50598f04d9273303713ba313.5885d80a13c0db1f8e263663d3f.aee811d01j111yh0111isl153364wxekhteamindexfo100011s.digicozum.com,0,0,1,4,0,0,0,0,1,1,1,1,1,1,1
'9d345009-a-62cb3a1a-s-sites.googlegroups.com,0,0,1,4,0,0,0,0,1,1,1,1,1,1,1
krotzon.biz,0,0,0,4,0,0,0,0,1,1,1,1,1,1,1
pastehtml.com,0,0,0,3,0,0,0,0,1,1,1,1,1,1,1
bussiness.97195.kingdream.kz,0,1,1,3,0,0,0,0,1,1,1,1,1,1,1
afrikasie.com,0,0,0,6,0,0,0,0,1,1,1,1,1,1,1
esxcc.com,0,0,0,3,0,0,0,0,1,1,1,1,1,1,1
bjcurio.com,0,0,1,3,0,0,0,0,1,1,1,1,1,1,1
habbolostmoneypet.rel7.com,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1
pichincha.assi.co.in,0,0,0,5,0,0,0,0,1,1,1,1,1,1,1
secureupdatecentere.altervista.org,0,0,0,2,0,0,0,0,1,1,1,1,1,1,1
www076.paypal.co.uk.51413.ssl-670.mx,0,0,1,5,0,0,0,0,1,1,1,1,1,1,1
sambiesta.com,0,0,0,4,0,0,0,0,1,1,1,1,1,1,1
'www.battled3.tk,0,0,1,2,0,0,0,0,1,1,1,1,1,1,1
blackhouseboxing.com,0,0,0,5,0,0,0,0,1,1,1,1,1,1,1
paratodoscomputing.com,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1
sxlcjx.com,0,0,0,2,0,0,1,0,1,1,1,1,1,1,1
angloamerica.yolasite.com,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1
babinet.cz,0,0,0,6,0,0,0,0,1,1,1,1,1,1,1
babinet.cz,0,0,0,6,0,0,0,0,1,1,1,1,1,1,1
paypal.com.cgi.bin.webscr.cmd.flow.session.lohzumu98pjkwkwudgtj3ie6btlub.online775885d80a13c0db1f8e263663d3faee8d43b1bb6ca3ufquez.login.htc55f.fintii.com.jewellery.nateka.com0c540a5ee122283fec4d5c5e578482482-9.htm.zhongsan.org,0,0,1,2,0,0,0,0,1,1,1,1,1,1,1
bussiness.98795.kingdream.kz,0,1,1,3,0,0,0,0,1,1,1,1,1,1,1
imface.de,0,0,0,3,0,0,0,0,1,1,1,1,1,1,1
juventudempresa.org,0,0,1,9,0,0,0,0,1,1,1,1,1,1,1
chat-by-orkut9.blogspot.de,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1
service.confirm.paypal.com.cmd.cgi-bin.2466s.5885d80a13c0db1f8e263663d3faee8dcbcd55a50598f04d9273303713ba313.980487.98746.874774.87544564.0812378.7890445454444.mlkseniormenclub.com,0,0,1,1,0,0,0,0,1,1,1,1,1,1,1
antica.co,0,0,0,7,1,0,0,0,1,1,1,1,1,1,1
cynosura.org,0,0,1,3,0,0,0,0,1,1,1,1,1,1,1
ed29.com,0,0,0,4,0,0,0,0,1,1,1,1,1,1,1
babinet.cz,0,0,0,6,0,0,0,0,1,1,1,1,1,1,1
suit.edu.pk,0,0,1,11,0,0,0,0,1,1,1,1,1,1,1
magicland7.6.w.interia.pl,0,0,0,2,0,0,0,0,1,1,1,1,1,1,1
6ÞKwvwk¶'=Ljwò¹qK¿,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1
waniswrites.com,0,0,1,11,0,0,0,0,1,1,1,1,1,1,1
steampoweredgames.go.ro,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1
ganheeraros.rel7.com,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1
bjdjwy.com,0,0,1,2,0,0,0,0,1,1,1,1,1,1,1
jouwsexwinkel.nl,0,0,0,4,0,0,0,0,1,1,1,1,1,1,1
lca-design.com,0,0,1,4,0,0,0,0,1,1,1,1,1,1,1
ssko.moph.go.th,0,0,0,5,0,0,0,0,1,1,1,1,1,1,1
netcomunicacao.com.br,0,0,0,7,0,0,0,0,1,1,1,1,1,1,1
towncenterproperties.com,0,0,0,3,0,0,0,0,1,1,1,1,1,1,1
imacifp.com,0,0,0,3,0,0,0,0,1,1,1,1,1,1,1
tempremios2012.my3gb.com,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1
dulichnga.changroup.ru,0,0,0,2,0,0,0,0,1,1,1,1,1,1,1
joyro.cn,0,0,0,3,0,0,0,0,1,1,1,1,1,1,1
aukangaroo.com,0,0,0,3,0,0,0,0,1,1,1,1,1,1,1
lusinespace.com,0,0,0,4,0,0,0,0,1,1,1,1,1,1,1
pastehtml.com,0,0,0,3,0,0,0,0,1,1,1,1,1,1,1
unicdans.ro,0,0,0,6,0,0,0,0,1,1,1,1,1,1,1
motownscuba.com,0,0,1,5,0,0,0,0,1,1,1,1,1,1,1
survey.constantcontact.com,0,0,1,5,0,0,1,0,1,1,1,1,1,1,1
'ezfixcomputers.com,0,0,0,3,0,0,0,0,1,1,1,1,1,1,1
roninsassociatesltd.co.uk,0,0,0,3,0,0,0,0,1,1,1,1,1,1,1
bit.ly,0,0,0,2,0,0,1,0,1,1,1,1,1,1,1
accounstnoreplylink.com.br,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1
indresanolandscaping.com,0,0,0,3,0,0,0,0,1,1,1,1,1,1,1
angelsinnmarmaris.com,0,0,0,4,0,0,0,0,1,1,1,1,1,1,1
paypal.ca.cgi.bin.webscr.cmd.session.qy9ilv2580yywmt755cqdyv8l0kj4rdzmxwfcqdtvkbw583fk8d020888v86.emeraldbaystatepark.org,0,0,1,3,0,0,0,0,1,1,1,1,1,1,1
sanramon.go.cr,0,0,0,3,0,0,0,0,1,1,1,1,1,1,1
'update-informations013.creativeplaythings.com.au,0,0,1,1,0,0,0,0,1,1,1,1,1,1,1
krzysiu_13.fm.interia.pl,0,0,0,2,0,0,0,0,1,1,1,1,1,1,1
paypal.com.us.jambohosting.com,0,0,0,2,0,0,0,0,1,1,1,1,1,1,1
farocz.org,0,0,0,3,0,0,0,0,1,1,1,1,1,1,1
c2sengineering.com,0,0,1,4,0,0,0,0,1,1,1,1,1,1,1
ibadahonline.com,0,0,1,3,0,0,0,0,1,1,1,1,1,1,1
cnwaxpd.com,0,0,0,2,0,0,0,0,1,1,1,1,1,1,1
dadinthebox.com,0,0,1,2,0,0,1,0,1,1,1,1,1,1,1
'web-brasil-seguro-premios.site50.net,0,0,1,3,0,0,0,0,1,1,1,1,1,1,1
remax-westernnow.com,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1
mylondonroom.com,0,1,0,4,0,0,0,0,1,1,1,1,1,1,1
'zuccatohc.it,0,0,0,4,0,0,0,0,1,1,1,1,1,1,1
ban.cgi-bin.webscr.cmdlogin-submit.antaris.az,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1
babyadults.com,0,0,0,6,0,0,0,0,1,1,1,1,1,1,1
my-paypal.de,0,0,0,3,0,0,0,0,1,1,1,1,1,1,1
villadesvignes.com,0,0,0,3,0,0,0,0,1,1,1,1,1,1,1
beload.info,0,0,0,2,0,0,0,0,1,1,1,1,1,1,1
ayamatek.com,0,0,0,3,0,0,0,0,1,1,1,1,1,1,1
istanbulle.com,0,0,1,4,0,0,0,0,1,1,1,1,1,1,1
jegyezdmeg.hu,0,0,0,6,0,0,0,0,1,1,1,1,1,1,1
'01jt.com,0,0,1,2,0,0,1,0,1,1,1,1,1,1,1
x.co,0,0,0,2,0,0,1,0,1,1,1,1,1,1,1
kumanday.com,0,0,0,5,0,0,0,0,1,1,1,1,1,1,1
home.comcast.net,0,0,0,2,0,0,0,0,1,1,1,1,1,1,1
paypal.com.online.paypments.has.ben.limited.vifred.your.account.marikee.nl,0,0,1,3,0,0,0,0,1,1,1,1,1,1,1
'secure-runescape-services-forums-loginserver.tk,0,0,1,3,0,0,0,0,1,1,1,1,1,1,1
services-runescape-com-ssc-forums.totalh.net,0,0,1,2,0,0,0,0,1,1,1,1,1,1,1
babinet.cz,0,0,0,6,0,0,0,0,1,1,1,1,1,1,1
xhrn.cn,0,0,0,2,0,0,0,0,1,1,1,1,1,1,1
santaoblea.cl,0,0,1,6,0,0,0,0,1,1,1,1,1,1,1
uichangfc.com,0,0,1,7,0,0,0,0,1,1,1,1,1,1,1
id0498372885938paypal.com.au.account.verification-re5983202k.com.au.mubashar786.com,0,0,1,5,0,0,0,0,1,1,1,1,1,1,1
us.battle.net-wow-net.account-com.net,0,0,0,2,0,0,0,0,1,1,1,1,1,1,1
'www.growthconsulting.org,0,0,0,5,0,0,0,0,1,1,1,1,1,1,1
regneva.com,0,0,1,8,0,0,0,0,1,1,1,1,1,1,1
jamesriverpainters.com,0,0,0,4,0,0,0,0,1,1,1,1,1,1,1
paypal.it.95386.amezionuk.org,0,0,0,2,0,0,0,0,1,1,1,1,1,1,1
jo-g.com,0,0,0,5,0,0,0,0,1,1,1,1,1,1,1
u292933.sendgrid.org,0,0,1,3,0,0,0,0,1,1,1,1,1,1,1
paypal.com-us.cgi-bin-webscr-cmd.login-submit-dispatch.010878667302805058979998720140785745758567584227545477587.rounceconstruction.co.uk,0,0,1,2,0,0,0,0,1,1,1,1,1,1,1
promocaoelo.juplo.com,0,0,1,4,0,0,0,0,1,1,1,1,1,1,1
areasegura3.com.br,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1
tinyurl.com,0,0,0,2,0,0,1,0,1,1,1,1,1,1,1
wozzasworld.com,0,0,0,4,0,0,0,0,1,1,1,1,1,1,1
battle-net-login-en.f3322.org,0,0,1,4,0,0,0,0,1,1,1,1,1,1,1
us.diablo.com.zh-boh.in,0,0,1,2,0,0,0,0,1,1,1,1,1,1,1
secure.runescape.com.ppus.asia,0,0,1,3,0,0,0,0,1,1,1,1,1,1,1
100pc.org,0,0,1,4,0,0,0,0,1,1,1,1,1,1,1
farleycarter.ca,0,0,0,6,0,0,0,0,1,1,1,1,1,1,1
hosting.pilsfree.net,0,0,1,5,0,0,0,0,1,1,1,1,1,1,1
easymarketprofits.net,0,0,0,3,0,0,0,0,1,1,1,1,1,1,1
institutohemitriassalagil.com.br,0,0,1,3,0,0,0,0,1,1,1,1,1,1,1
jiksadmilaol.netne.net,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1
samples.h19.ru,0,0,0,2,0,0,0,0,1,1,1,1,1,1,1
paypal.com.cgi-bin.webscr.cmd.login.submit.dispatch.8dcbcd55.50598f04d927139.403713ca13cbcd.5550598f04d927139.403713ca13cb.cd555059.8f04d71.394094254752271.3940.novaterm.ro,0,0,1,2,0,0,0,0,1,1,1,1,1,1,1
mezzofoods.com,0,0,1,7,0,0,1,0,1,1,1,1,1,1,1
maslo1.com,0,0,0,3,0,0,0,0,1,1,1,1,1,1,1
viewingst.at.tf,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1
programacopafaturazero.com,0,0,0,3,0,0,0,0,1,1,1,1,1,1,1
portaldacopa.armfree.ru,0,0,0,2,0,0,0,0,1,1,1,1,1,1,1
ps3.myinfosack.com,0,0,0,3,0,0,0,0,1,1,1,1,1,1,1
winbigbb.com,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1
paypalservices-account.de,0,0,0,2,0,0,0,0,1,1,1,1,1,1,1
zzjwhz.com,0,0,0,2,0,0,0,0,1,1,1,1,1,1,1
paypal.us.login.account.confirmed.verfiyed.cgi.bin-scred6lxqnag7l3o5l2f9rdwgoxewgz7l3umkbcwoozc32mspqauplw.info-profile.sizemmuhendislik.com,0,0,1,3,0,0,1,0,1,1,1,1,1,1,1
floropedia.ro,0,0,0,3,0,0,0,0,1,1,1,1,1,1,1
kvity-lviv.com.ua,0,0,0,6,0,0,0,0,1,1,1,1,1,1,1
gluoncart.com,0,0,0,4,0,0,1,0,1,1,1,1,1,1,1
rurallincoln.com.ar,0,0,0,3,0,0,0,0,1,1,1,1,1,1,1
abiraj.com.np,0,0,0,3,0,0,0,0,1,1,1,1,1,1,1
paypal.com.us.webscrlcmdl.login.submit.dispatch.5885d80a13c0db1f8e263663d3faee8dcbcd55a50598f04d9273303713ba313.5885d80a13c0db1f8e263663d3f.aee811d01j111yh0111isl153364wxekhteamindexfo100011s.digicozum.com,0,0,1,4,0,0,0,0,1,1,1,1,1,1,1
hdtpaper.com,0,0,1,2,0,0,0,0,1,1,1,1,1,1,1
update.paypal-com.us.rhrtne2i2v84pc7sc8w4wnrlbgeniqfnjjuubjy8fezptqoxuwf7bv2fxwth.nicosysmdp.com.ar,0,0,1,3,0,0,0,0,1,1,1,1,1,1,1
dailypornclips.com,0,0,0,4,1,0,0,0,1,1,1,1,1,1,1
secure.runescape.com.ttus.asia,0,0,0,3,0,0,0,0,1,1,1,1,1,1,1
crogent.net,0,0,1,3,0,0,0,0,1,1,1,1,1,1,1
tonsilwhores.com,0,0,1,6,0,0,0,0,1,1,1,1,1,1,1
'9d345009-a-62cb3a1a-s-sites.googlegroups.com,0,0,1,4,0,0,0,0,1,1,1,1,1,1,1
circodonjuan.org,0,0,1,7,0,0,0,0,1,1,1,1,1,1,1
shababideas.com,0,0,0,2,0,0,0,0,1,1,1,1,1,1,1
secure.runescape.com.d.weblagon.loginforn.com,0,0,0,2,0,0,0,0,1,1,1,1,1,1,1
jordan.ukrhitech.net,0,0,0,3,0,0,0,0,1,1,1,1,1,1,1
esxcc.com,0,0,1,3,0,0,0,0,1,1,1,1,1,1,1
polsprzet.pl,0,0,1,7,0,0,0,0,1,1,1,1,1,1,1
cirebonincharity.org,0,0,0,4,0,0,0,0,1,1,1,1,1,1,1
