Domain,Have_IP,Have_At_Sign,Length,Depth,Redirection,HTTPS_Domain,TinyUrl,Prefix_Suffix,Has_DNS,Domain_Age,Domain_End,IFrame,web_Forwarding,Check_Alert_Script,Label
ibeauty01.com,0,0,0,1,0,0,0,0,0,1,1,1,1,1,0
urjalanmakeistukku.fi,0,0,0,1,0,0,0,0,0,1,1,1,1,1,0
hrs.ir,0,0,0,1,0,0,0,0,0,1,1,1,1,1,0
amigoweb.be,0,0,0,1,0,0,0,0,0,1,1,1,1,1,0
mebfaber.com,0,0,0,1,0,0,0,0,0,1,1,1,1,1,0
apollo.auto,0,0,0,1,0,0,0,0,0,1,1,1,1,1,0
cfos.de,0,0,0,1,0,0,0,0,0,1,1,1,1,1,0
jingtea.com,0,0,0,1,0,0,0,0,0,1,1,1,1,1,0
maniakucing.com,0,0,0,1,0,0,0,0,0,1,1,1,1,1,0
office-kaiketsu.com,0,0,0,1,0,0,0,0,0,1,1,1,1,1,0
rzhom.narod.ru,0,0,0,1,0,0,0,0,0,1,1,1,1,1,0
demandware.com,0,0,0,1,0,0,0,0,0,1,1,1,1,1,0
playcanyourpet.com,0,0,0,1,0,0,1,0,0,1,1,1,1,1,0
hdonline.to,0,0,0,1,0,0,0,0,0,1,1,1,1,1,0
sketchapphub.com,0,0,0,1,0,0,0,0,0,1,1,1,1,1,0
multiplay.co.uk,0,0,0,1,0,0,0,0,0,1,1,1,1,1,0
tinkergarten.com,0,0,0,1,0,0,0,0,0,1,1,1,1,1,0
pifamm.com,0,0,0,1,0,0,0,0,0,1,1,1,1,1,0
indiegame.tv,0,0,0,1,0,0,0,0,0,1,1,1,1,1,0
cimahq.com,0,0,0,1,0,0,0,0,0,1,1,1,1,1,0
srrdb.com,0,0,0,1,0,0,0,0,0,1,1,1,1,1,0
westcoastersd.com,0,0,0,1,0,0,0,0,0,1,1,1,1,1,0
goddy-layout.com,0,0,0,1,0,0,1,0,0,1,1,1,1,1,0
psgasiastore.com,0,0,0,1,0,0,0,0,0,1,1,1,1,1,0
extraclaim.info,0,0,0,1,0,0,0,0,0,1,1,1,1,1,0
beautybets.com,0,0,0,1,0,0,0,0,0,1,1,1,1,1,0
wyndhamathome.com,0,0,0,1,0,0,0,0,0,1,1,1,1,1,0
farazkishtours.com,0,0,0,1,0,0,0,0,0,1,1,1,1,1,0
halens.ee,0,0,0,1,0,0,0,0,0,1,1,1,1,1,0
plukasiewicz.net,0,0,0,1,0,0,0,0,0,1,1,1,1,1,0
suarezinternational.com,0,0,0,1,0,0,0,0,0,1,1,1,1,1,0
dosis-jena.de,0,0,0,1,0,0,0,0,0,1,1,1,1,1,0
tiramizoo.com,0,0,0,1,0,0,0,0,0,1,1,1,1,1,0
biishiki-koujou.net,0,0,0,1,0,0,0,0,0,1,1,1,1,1,0
livingfoodz.com,0,0,0,1,0,0,0,0,0,1,1,1,1,1,0
videoxxxl.net,0,0,0,1,0,0,0,0,0,1,1,1,1,1,0
asurso.ru,0,0,0,1,0,0,0,0,0,1,1,1,1,1,0
yjrc.net,0,0,0,1,0,0,0,0,0,1,1,1,1,1,0
madridhappypeople.com,0,0,0,1,0,0,0,0,0,1,1,1,1,1,0
cloudbrain.ai,0,0,0,1,0,0,0,0,0,1,1,1,1,1,0
automobilrevue.eu,0,0,0,1,0,0,0,0,0,1,1,1,1,1,0
theadsteamacademy.com,0,0,0,1,0,0,0,0,0,1,1,1,1,1,0
megnetmining.com,0,0,0,1,0,0,0,0,0,1,1,1,1,1,0
aiteachu.com,0,0,0,1,0,0,0,0,0,1,1,1,1,1,0
wphunters.com,0,0,0,1,0,0,0,0,0,1,1,1,1,1,0
dutchreview.com,0,0,0,1,0,0,0,0,0,1,1,1,1,1,0
bahar.ac.ir,0,0,0,1,0,0,0,0,0,1,1,1,1,1,0
kasson.com,0,0,0,1,0,0,0,0,0,1,1,1,1,1,0
stryd.com,0,0,0,1,0,0,0,0,0,1,1,1,1,1,0
stancenation.com,0,0,0,1,0,0,0,0,0,1,1,1,1,1,0
saybyebugs.com,0,0,0,1,0,0,0,0,0,1,1,1,1,1,0
ca-immobilier.fr,0,0,0,1,0,0,0,0,0,1,1,1,1,1,0
mouse-fan.jp,0,0,0,1,0,0,0,0,0,1,1,1,1,1,0
onad.com,0,0,0,1,0,0,0,0,0,1,1,1,1,1,0
mymantiz.com,0,0,0,1,0,0,0,0,0,1,1,1,1,1,0
hitcooking.com,0,0,0,1,0,0,0,0,0,1,1,1,1,1,0
quickquote.com,0,0,0,1,0,0,0,0,0,1,1,1,1,1,0
clorder.com,0,0,0,1,0,0,0,0,0,1,1,1,1,1,0
njcar.ru,0,0,0,1,0,0,0,0,0,1,1,1,1,1,0
setarehkavir.com,0,0,0,1,0,0,0,0,0,1,1,1,1,1,0
mybogo.net,0,0,0,1,0,0,0,0,0,1,1,1,1,1,0
nmls.ru,0,0,0,1,0,0,0,0,0,1,1,1,1,1,0
dell.it,0,0,0,1,0,0,0,0,0,1,1,1,1,1,0
homed4u.com,0,0,0,1,0,0,0,0,0,1,1,1,1,1,0
psychic-readings-for-free.com,0,0,0,1,0,0,0,0,0,1,1,1,1,1,0
underworld.xyz,0,0,0,1,0,0,0,0,0,1,1,1,1,1,0
tahlequahdailypress.com,0,0,0,1,0,0,0,0,0,1,1,1,1,1,0
hema-quebec.qc.ca,0,0,0,1,0,0,0,0,0,1,1,1,1,1,0
transdir.ru,0,0,0,1,0,0,0,0,0,1,1,1,1,1,0
hd720.biz,0,0,0,1,0,0,0,0,0,1,1,1,1,1,0
paratype.com,0,0,0,1,0,0,0,0,0,1,1,1,1,1,0
pimclick.com,0,0,0,1,0,0,0,0,0,1,1,1,1,1,0
prosupps.com,0,0,0,1,0,0,0,0,0,1,1,1,1,1,0
iloveandroid.net,0,0,0,1,0,0,0,0,0,1,1,1,1,1,0
baseball-museum.or.jp,0,0,0,1,0,0,0,0,0,1,1,1,1,1,0
filbox.gen.tr,0,0,0,1,0,0,0,0,0,1,1,1,1,1,0
arrecifesdigital.com.ar,0,0,0,1,0,0,0,0,0,1,1,1,1,1,0
kpopmallusa.com,0,0,0,1,0,0,0,0,0,1,1,1,1,1,0
convertr.ru,0,0,0,1,0,0,0,0,0,1,1,1,1,1,0
southernfcuhb.org,0,0,0,1,0,0,0,0,0,1,1,1,1,1,0
myteenmodels.com,0,0,0,1,0,0,0,0,0,1,1,1,1,1,0
gayalizer.tv,0,0,0,1,0,0,0,0,0,1,1,1,1,1,0
rcgov.us,0,0,0,1,0,0,0,0,0,1,1,1,1,1,0
rbauto.ru,0,0,0,1,0,0,0,0,0,1,1,1,1,1,0
gaoxiaogif.com,0,0,0,1,0,0,0,0,0,1,1,1,1,1,0
sftoyota.com,0,0,0,1,0,0,0,0,0,1,1,1,1,1,0
apihome.cn,0,0,0,1,0,0,0,0,0,1,1,1,1,1,0
clubrunner.ca,0,0,0,1,0,0,0,0,0,1,1,1,1,1,0
black011.com,0,0,0,1,0,0,0,0,0,1,1,1,1,1,0
52waha.com,0,0,0,1,0,0,0,0,0,1,1,1,1,1,0
mosaiquefm.net,0,0,0,1,0,0,0,0,0,1,1,1,1,1,0
compland.az,0,0,0,1,0,0,0,0,0,1,1,1,1,1,0
5skyrim.com,0,0,0,1,0,0,0,0,0,1,1,1,1,1,0
natlaurel.com,0,0,0,1,0,0,0,0,0,1,1,1,1,1,0
singlestar.jp,0,0,0,1,0,0,0,0,0,1,1,1,1,1,0
homerailway.com,0,0,0,1,0,0,0,0,0,1,1,1,1,1,0
mb-teilekatalog.info,0,0,0,1,0,0,0,0,0,1,1,1,1,1,0
bodywhat.com,0,0,0,1,0,0,1,0,0,1,1,1,1,1,0
bestgothic.com,0,0,0,1,0,0,0,0,0,1,1,1,1,1,0
pixelatedpuddings.com,0,0,0,1,0,0,0,0,0,1,1,1,1,1,0
narmafzaran.com,0,0,0,1,0,0,0,0,0,1,1,1,1,1,0
gcebargur.ac.in,0,0,0,1,0,0,0,0,0,1,1,1,1,1,0
lotro-wiki.fr,0,0,0,1,0,0,0,0,0,1,1,1,1,1,0
orbund.com,0,0,0,1,0,0,0,0,0,1,1,1,1,1,0
db-engines.com,0,0,0,1,0,0,0,0,0,1,1,1,1,1,0
jamw.com.tw,0,0,0,1,0,0,0,0,0,1,1,1,1,1,0
only40.com,0,0,0,1,0,0,0,0,0,1,1,1,1,1,0
netpapers.com,0,0,0,1,0,0,0,0,0,1,1,1,1,1,0
ltdcommodities.com,0,0,0,1,0,0,0,0,0,1,1,1,1,1,0
aliqtisadi.ps,0,0,0,1,0,0,0,0,0,1,1,1,1,1,0
elitemensguide.com,0,0,0,1,0,0,0,0,0,1,1,1,1,1,0
reliancecapital.co.in,0,0,0,1,0,0,0,0,0,1,1,1,1,1,0
jianghaicity.com,0,0,0,1,0,0,0,0,0,1,1,1,1,1,0
deobazaar.com,0,0,0,1,0,0,0,0,0,1,1,1,1,1,0
mediaw.it,0,0,0,1,0,0,0,0,0,1,1,1,1,1,0
cooliyo.com,0,0,0,1,0,0,0,0,0,1,1,1,1,1,0
bccresearch.com,0,0,0,1,0,0,0,0,0,1,1,1,1,1,0
landvetterairport.se,0,0,0,1,0,0,0,0,0,1,1,1,1,1,0
cilegon.go.id,0,0,0,1,0,0,0,0,0,1,1,1,1,1,0
consultingcase101.com,0,0,0,1,0,0,0,0,0,1,1,1,1,1,0
visitmississippi.org,0,0,0,1,0,0,0,0,0,1,1,1,1,1,0
yenicag.ru,0,0,0,1,0,0,0,0,0,1,1,1,1,1,0
ilostmyshoe-79.tumblr.com,0,0,0,1,0,0,0,0,0,1,1,1,1,1,0
rstut.com,0,0,0,1,0,0,1,0,0,1,1,1,1,1,0
technewstube.com,0,0,0,1,0,0,0,0,0,1,1,1,1,1,0
tpsl-india.in,0,0,0,1,0,0,0,0,0,1,1,1,1,1,0
g-wonlinetextbooks.com,0,0,0,1,0,0,0,0,0,1,1,1,1,1,0
altitudesummit.com,0,0,0,1,0,0,1,0,0,1,1,1,1,1,0
iictokyo.com,0,0,0,1,0,0,0,0,0,1,1,1,1,1,0
modrastrecha.sk,0,0,0,1,0,0,0,0,0,1,1,1,1,1,0
academicwork.se,0,0,0,1,0,0,0,0,0,1,1,1,1,1,0
wunder2.com,0,0,0,1,0,0,0,0,0,1,1,1,1,1,0
galaxyclub.nl,0,0,0,1,0,0,0,0,0,1,1,1,1,1,0
expediafortd.com,0,0,0,1,0,0,0,0,0,1,1,1,1,1,0
himasoku.com,0,0,0,1,0,0,0,0,0,1,1,1,1,1,0
electrolux.ru,0,0,0,1,0,0,0,0,0,1,1,1,1,1,0
screenwavemedia.com,0,0,0,1,0,0,0,0,0,1,1,1,1,1,0
aaroads.com,0,0,0,1,0,0,0,0,0,1,1,1,1,1,0
kmou.ac.kr,0,0,0,1,0,0,0,0,0,1,1,1,1,1,0
preciousaccents.com,0,0,0,1,0,0,0,0,0,1,1,1,1,1,0
suvtravel.com,0,0,0,1,0,0,0,0,0,1,1,1,1,1,0
learnthat.org,0,0,0,1,0,0,0,0,0,1,1,1,1,1,0
akto.gr,0,0,0,1,0,0,0,0,0,1,1,1,1,1,0
online.de,0,0,0,1,0,0,0,0,0,1,1,1,1,1,0
bumbumamador.com,0,0,0,1,0,0,0,0,0,1,1,1,1,1,0
bhtourism.ba,0,0,0,1,0,0,0,0,0,1,1,1,1,1,0
onlineprinters.be,0,0,0,1,0,0,0,0,0,1,1,1,1,1,0
miyangguoji.com,0,0,0,1,0,0,0,0,0,1,1,1,1,1,0
eset-key.ru,0,0,0,1,0,0,0,0,0,1,1,1,1,1,0
ontv.am,0,0,0,1,0,0,0,0,0,1,1,1,1,1,0
j-body.org,0,0,0,1,0,0,0,0,0,1,1,1,1,1,0
vulkanoclub8.com,0,0,0,1,0,0,0,0,0,1,1,1,1,1,0
soloofertas.com,0,0,0,1,0,0,0,0,0,1,1,1,1,1,0
work-info.org,0,0,0,1,0,0,0,0,0,1,1,1,1,1,0
danstasteofsummer.com,0,0,0,1,0,0,0,0,0,1,1,1,1,1,0
heruniverse.com,0,0,0,1,0,0,0,0,0,1,1,1,1,1,0
aapt.com.au,0,0,0,1,0,0,1,0,0,1,1,1,1,1,0
nelson-atkins.org,0,0,0,1,0,0,0,0,0,1,1,1,1,1,0
heraldicum.ru,0,0,0,1,0,0,0,0,0,1,1,1,1,1,0
phonefirmwares.com,0,0,0,1,0,0,0,0,0,1,1,1,1,1,0
keukenconcurrent.nl,0,0,0,1,0,0,0,0,0,1,1,1,1,1,0
scandichotels.de,0,0,0,1,0,0,0,0,0,1,1,1,1,1,0
infcurion.jp,0,0,0,1,0,0,0,0,0,1,1,1,1,1,0
hisdigital.com,0,0,0,1,0,0,0,0,0,1,1,1,1,1,0
evrobox.net,0,0,0,1,0,0,0,0,0,1,1,1,1,1,0
sweetero.com,0,0,0,1,0,0,0,0,0,1,1,1,1,1,0
amigocurioso.com.br,0,0,0,1,0,0,0,0,0,1,1,1,1,1,0
sayyareh.com,0,0,0,1,0,0,0,0,0,1,1,1,1,1,0
thesoftwareguild.com,0,0,0,1,0,0,0,0,0,1,1,1,1,1,0
livesino.net,0,0,0,1,0,0,0,0,0,1,1,1,1,1,0
mcguirewoods.com,0,0,0,1,0,0,0,0,0,1,1,1,1,1,0
haraheri.net,0,0,0,1,0,0,0,0,0,1,1,1,1,1,0
jpu-15.com,0,0,0,1,0,0,0,0,0,1,1,1,1,1,0
hronomer.ru,0,0,0,1,0,0,0,0,0,1,1,1,1,1,0
virt-manager.org,0,0,0,1,0,0,0,0,0,1,1,1,1,1,0
incifilm.com,0,0,0,1,0,0,0,0,0,1,1,1,1,1,0
yacht-riviera.com,0,0,0,1,0,0,0,0,0,1,1,1,1,1,0
deepkyoto.com,0,0,0,1,0,0,0,0,0,1,1,1,1,1,0
documentinbox.com,0,0,0,1,0,0,1,0,0,1,1,1,1,1,0
youngsex.me,0,0,0,1,0,0,0,0,0,1,1,1,1,1,0
hyperefficient.net,0,0,0,1,0,0,0,0,0,1,1,1,1,1,0
3gphd.me,0,0,0,1,0,0,0,0,0,1,1,1,1,1,0
starcrest.com,0,0,0,1,0,0,1,0,0,1,1,1,1,1,0
transcriptor.ru,0,0,0,1,0,0,0,0,0,1,1,1,1,1,0
masterkrasok.ru,0,0,0,1,0,0,0,0,0,1,1,1,1,1,0
sunmarkonlinebanking.org,0,0,0,1,0,0,0,0,0,1,1,1,1,1,0
notegain.tumblr.com,0,0,0,1,0,0,0,0,0,1,1,1,1,1,0
klick.ee,0,0,0,1,0,0,0,0,0,1,1,1,1,1,0
nationnews.com,0,0,0,1,0,0,0,0,0,1,1,1,1,1,0
deporteyeducacion.wordpress.com,0,0,0,1,0,0,0,0,0,1,1,1,1,1,0
cleacuisine.fr,0,0,0,1,0,0,0,0,0,1,1,1,1,1,0
jefferson.co.us,0,0,0,1,0,0,0,0,0,1,1,1,1,1,0
jobsjosh.com,0,0,0,1,0,0,0,0,0,1,1,1,1,1,0
prodolgoletie.ru,0,0,0,1,0,0,0,0,0,1,1,1,1,1,0
kodinkuvalehti.fi,0,0,0,1,0,0,0,0,0,1,1,1,1,1,0
cowabungabay.com,0,0,0,1,0,0,0,0,0,1,1,1,1,1,0
trainingymapp.com,0,0,0,1,0,0,0,0,0,1,1,1,1,1,0
doktorka.cz,0,0,0,1,0,0,0,0,0,1,1,1,1,1,0
setsuyakupapa.com,0,0,0,1,0,0,0,0,0,1,1,1,1,1,0
materialconcurseirofederal.blogspot.com.br,0,0,0,1,0,0,1,0,0,1,1,1,1,1,0
cashnetwork.com,0,0,0,1,0,0,0,0,0,1,1,1,1,1,0
icle.org,0,0,0,1,0,0,0,0,0,1,1,1,1,1,0
aeromodel.sk,0,0,0,1,0,0,0,0,0,1,1,1,1,1,0
downloadarchivefast.download,0,0,0,1,0,0,0,0,0,1,1,1,1,1,0
health-care-hc.net,0,0,0,1,0,0,0,0,0,1,1,1,1,1,0
mcishop.com,0,0,0,1,0,0,0,0,0,1,1,1,1,1,0
wingnity.com,0,0,0,1,0,0,0,0,0,1,1,1,1,1,0
dbp.gov.my,0,0,0,1,0,0,0,0,0,1,1,1,1,1,0
torrnado.ru,0,0,0,1,0,0,0,0,0,1,1,1,1,1,0
okcs.ir,0,0,0,1,0,0,0,0,0,1,1,1,1,1,0
gumregut.blogspot.co.id,0,0,0,1,0,0,1,0,0,1,1,1,1,1,0
hoc247.net,0,0,0,1,0,0,0,0,0,1,1,1,1,1,0
smartlanding.biz,0,0,0,1,0,0,0,0,0,1,1,1,1,1,0
orioffice.pl,0,0,0,1,0,0,0,0,0,1,1,1,1,1,0
pineapple.uk.com,0,0,0,1,0,0,0,0,0,1,1,1,1,1,0
jelmoli-shop.ch,0,0,0,1,0,0,0,0,0,1,1,1,1,1,0
luohanyu.cc,0,0,0,1,0,0,0,0,0,1,1,1,1,1,0
beammeto.org,0,0,0,1,0,0,0,0,0,1,1,1,1,1,0
adempiere.com,0,0,0,1,0,0,0,0,0,1,1,1,1,1,0
tocadopip.weebly.com,0,0,0,1,0,0,0,0,0,1,1,1,1,1,0
apttrix.com,0,0,0,1,0,0,1,0,0,1,1,1,1,1,0
frasesaniversarios.com.br,0,0,0,1,0,0,0,0,0,1,1,1,1,1,0
michaelhill.com,0,0,0,1,0,0,0,0,0,1,1,1,1,1,0
actiaitalia.com,0,0,0,1,0,0,0,0,0,1,1,1,1,1,0
elitepain.com,0,0,0,1,0,0,0,0,0,1,1,1,1,1,0
alumnihall.com,0,0,0,1,0,0,0,0,0,1,1,1,1,1,0
yjizz.tv,0,0,0,1,0,0,0,0,0,1,1,1,1,1,0
g-shock.jp,0,0,0,1,0,0,0,0,0,1,1,1,1,1,0
trilema.com,0,0,0,1,0,0,0,0,0,1,1,1,1,1,0
trendpinger.com,0,0,0,1,0,0,0,0,0,1,1,1,1,1,0
petice24.com,0,0,0,1,0,0,0,0,0,1,1,1,1,1,0
campusoncall.com,0,0,0,1,0,0,0,0,0,1,1,1,1,1,0
xinyongka123.cn,0,0,0,1,0,0,0,0,0,1,1,1,1,1,0
belousenko.com,0,0,0,1,0,0,0,0,0,1,1,1,1,1,0
xn--namazhocas-6ub.com,0,0,0,1,0,0,0,0,0,1,1,1,1,1,0
fastcare.vn,0,0,0,1,0,0,0,0,0,1,1,1,1,1,0
businessmama-online.com,0,0,0,1,0,0,0,0,0,1,1,1,1,1,0
sarawakjobs.com,0,0,0,1,0,0,0,0,0,1,1,1,1,1,0
artisanssquare.com,0,0,0,1,0,0,0,0,0,1,1,1,1,1,0
kinkyprint.com,0,0,0,1,0,0,1,0,0,1,1,1,1,1,0
guideplatre.com,0,0,0,1,0,0,0,0,0,1,1,1,1,1,0
paymaya.com,0,0,0,1,0,0,0,0,0,1,1,1,1,1,0
tareasya.mx,0,0,0,1,0,0,0,0,0,1,1,1,1,1,0
famitsu.hk,0,0,0,1,0,0,0,0,0,1,1,1,1,1,0
baixarapk.com.br,0,0,0,1,0,0,0,0,0,1,1,1,1,1,0
investmentnetwork.in,0,0,0,1,0,0,0,0,0,1,1,1,1,1,0
six54.com,0,0,0,1,0,0,0,0,0,1,1,1,1,1,0
stefaniafrangista.com,0,0,0,1,0,0,0,0,0,1,1,1,1,1,0
mysalemanager.net,0,0,0,1,0,0,0,0,0,1,1,1,1,1,0
iq-dist.com,0,0,0,1,0,0,1,0,0,1,1,1,1,1,0
internationalscholarships.com,0,0,0,1,0,0,0,0,0,1,1,1,1,1,0
rhclub.org,0,0,0,1,0,0,0,0,0,1,1,1,1,1,0
sdmmag.com,0,0,0,1,0,0,0,0,0,1,1,1,1,1,0
torrentcloud.eu,0,0,0,1,0,0,0,0,0,1,1,1,1,1,0
gzzkgk.com,0,0,0,1,0,0,0,0,0,1,1,1,1,1,0
tetadrogerie.cz,0,0,0,1,0,0,0,0,0,1,1,1,1,1,0
3hz.jp,0,0,0,1,0,0,0,0,0,1,1,1,1,1,0
droga5.com,0,0,0,1,0,0,0,0,0,1,1,1,1,1,0
cheap-phones.com,0,0,0,1,0,0,0,0,0,1,1,1,1,1,0
hivi.com,0,0,0,1,0,0,0,0,0,1,1,1,1,1,0
basw.co.uk,0,0,0,1,0,0,0,0,0,1,1,1,1,1,0
animalliberationfront.com,0,0,0,1,0,0,1,0,0,1,1,1,1,1,0
exgalaxylab.com,0,0,0,1,0,0,0,0,0,1,1,1,1,1,0
02ws.co.il,0,0,0,1,0,0,0,0,0,1,1,1,1,1,0
subaruya.com,0,0,0,1,0,0,0,0,0,1,1,1,1,1,0
dorapro.co.jp,0,0,0,1,0,0,0,0,0,1,1,1,1,1,0
zwaar.net,0,0,0,1,0,0,0,0,0,1,1,1,1,1,0
guosenqh.com.cn,0,0,0,1,0,0,0,0,0,1,1,1,1,1,0
ask-bts-stuff.tumblr.com,0,0,0,1,0,0,0,0,0,1,1,1,1,1,0
abugames.com,0,0,0,1,0,0,0,0,0,1,1,1,1,1,0
elisdn.ru,0,0,0,1,0,0,0,0,0,1,1,1,1,1,0
101ashowtime.com,0,0,0,1,0,0,0,0,0,1,1,1,1,1,0
ihabi.com.br,0,0,0,1,0,0,0,0,0,1,1,1,1,1,0
uzmobile.uz,0,0,0,1,0,0,0,0,0,1,1,1,1,1,0
advertendo.com,0,0,0,1,0,0,0,0,0,1,1,1,1,1,0
safaritvchannel.com,0,0,0,1,0,0,0,0,0,1,1,1,1,1,0
johngarvens.com,0,0,0,1,0,0,0,0,0,1,1,1,1,1,0
bitmi.me,0,0,0,1,0,0,0,0,0,1,1,1,1,1,0
xn--x8jcy0c0cxj6529a9ylcn9b.jp,0,0,0,1,0,0,0,0,0,1,1,1,1,1,0
dovera.sk,0,0,0,1,0,0,0,0,0,1,1,1,1,1,0
shorttermmemoryloss.com,0,0,0,1,0,0,0,0,0,1,1,1,1,1,0
landleyskok.se,0,0,0,1,0,0,0,0,0,1,1,1,1,1,0
beatvyne.com,0,0,0,1,0,0,0,0,0,1,1,1,1,1,0
ehostidc.com,0,0,0,1,0,0,0,0,0,1,1,1,1,1,0
enpareja.com,0,0,0,1,0,0,0,0,0,1,1,1,1,1,0
ffcr.or.jp,0,0,0,1,0,0,0,0,0,1,1,1,1,1,0
omo3.com,0,0,0,1,0,0,0,0,0,1,1,1,1,1,0
grizzliesonline.com,0,0,0,1,0,0,0,0,0,1,1,1,1,1,0
sunshinetour.co.jp,0,0,0,1,0,0,0,0,0,1,1,1,1,1,0
ivopogorelich.com,0,0,0,1,0,0,0,0,0,1,1,1,1,1,0
knoxbox.com,0,0,0,1,0,0,1,0,0,1,1,1,1,1,0
chronictimes.com,0,0,0,1,0,0,0,0,0,1,1,1,1,1,0
remouse.com,0,0,0,1,0,0,0,0,0,1,1,1,1,1,0
seajob.biz,0,0,0,1,0,0,0,0,0,1,1,1,1,1,0
roxy-russia.ru,0,0,0,1,0,0,0,0,0,1,1,1,1,1,0
fitness-singles.com,0,0,0,1,0,0,0,0,0,1,1,1,1,1,0
blogfotografa.cz,0,0,0,1,0,0,0,0,0,1,1,1,1,1,0
iuliaalbu.com,0,0,0,1,0,0,0,0,0,1,1,1,1,1,0
karosite.com,0,0,0,1,0,0,0,0,0,1,1,1,1,1,0
lostreturns.com,0,0,0,1,0,0,0,0,0,1,1,1,1,1,0
columbuscommons.org,0,0,0,1,0,0,0,0,0,1,1,1,1,1,0
atyourservice.pk,0,0,0,1,0,0,0,0,0,1,1,1,1,1,0
unicreditbank.rs,0,0,0,1,0,0,0,0,0,1,1,1,1,1,0
contentle.com,0,0,0,1,0,0,0,0,0,1,1,1,1,1,0
dogeared.com,0,0,0,1,0,0,0,0,0,1,1,1,1,1,0
eclfcww.org,0,0,0,1,0,0,0,0,0,1,1,1,1,1,0
drivek.es,0,0,0,1,0,0,0,0,0,1,1,1,1,1,0
peniszoom.com,0,0,0,1,0,0,0,0,0,1,1,1,1,1,0
adventure001.com,0,0,0,1,0,0,0,0,0,1,1,1,1,1,0
lewisginter.org,0,0,0,1,0,0,0,0,0,1,1,1,1,1,0
resultspkbd.com,0,0,0,1,0,0,0,0,0,1,1,1,1,1,0
tomsk-time.ru,0,0,0,1,0,0,0,0,0,1,1,1,1,1,0
spectrumforex.com.my,0,0,0,1,0,0,1,0,0,1,1,1,1,1,0
cuevadeclasicos.org,0,0,0,1,0,0,0,0,0,1,1,1,1,1,0
dqhie.com,0,0,0,1,0,0,0,0,0,1,1,1,1,1,0
flohmarkt-termine.net,0,0,0,1,0,0,0,0,0,1,1,1,1,1,0
shopbaobaoisseymiyake.com,0,0,0,1,0,0,0,0,0,1,1,1,1,1,0
mediline.com.my,0,0,0,1,0,0,0,0,0,1,1,1,1,1,0
g-at.net,0,0,0,1,0,0,0,0,0,1,1,1,1,1,0
freshersplane.com,0,0,0,1,0,0,0,0,0,1,1,1,1,1,0
esposende.pt,0,0,0,1,0,0,0,0,0,1,1,1,1,1,0
mycen.com.my,0,0,0,1,0,0,0,0,0,1,1,1,1,1,0
grabmore.in,0,0,0,1,0,0,0,0,0,1,1,1,1,1,0
requestatest.com,0,0,0,1,0,0,1,0,0,1,1,1,1,1,0
fasthosts.co.uk,0,0,0,1,0,0,0,0,0,1,1,1,1,1,0
surfcdn.com,0,0,0,1,0,0,0,0,0,1,1,1,1,1,0
themtbbiker.com,0,0,0,1,0,0,0,0,0,1,1,1,1,1,0
autotrucktoys.com,0,0,0,1,0,0,0,0,0,1,1,1,1,1,0
receitascomsabor.pt,0,0,0,1,0,0,0,0,0,1,1,1,1,1,0
dahuasecurity.com,0,0,0,1,0,0,0,0,0,1,1,1,1,1,0
icontainers.com,0,0,0,1,0,0,0,0,0,1,1,1,1,1,0
toefl.com.tw,0,0,0,1,0,0,0,0,0,1,1,1,1,1,0
salamandre.net,0,0,0,1,0,0,0,0,0,1,1,1,1,1,0
cheaperthandirt.net,0,0,0,1,0,0,0,0,0,1,1,1,1,1,0
readytomanage.com,0,0,0,1,0,0,0,0,0,1,1,1,1,1,0
themaninthegreenshirt.tumblr.com,0,0,0,1,0,0,0,0,0,1,1,1,1,1,0
missaoenem.com.br,0,0,0,1,0,0,0,0,0,1,1,1,1,1,0
hurtowniahalina.pl,0,0,0,1,0,0,0,0,0,1,1,1,1,1,0
tegalkab.go.id,0,0,0,1,0,0,0,0,0,1,1,1,1,1,0
soccer-tokyoctr.jp,0,0,0,1,0,0,0,0,0,1,1,1,1,1,0
avtofotomarket.si,0,0,0,1,0,0,0,0,0,1,1,1,1,1,0
casmart.com.cn,0,0,0,1,0,0,1,0,0,1,1,1,1,1,0
xn--72c8cbsnq2dm3fe9f.online,0,0,0,1,0,0,0,0,0,1,1,1,1,1,0
realwomenuncovered.tumblr.com,0,0,0,1,0,0,0,0,0,1,1,1,1,1,0
tiguan-club.org,0,0,0,1,0,0,0,0,0,1,1,1,1,1,0
rhj-online.com,0,0,0,1,0,0,0,0,0,1,1,1,1,1,0
shipcardinal.com,0,0,0,1,0,0,0,0,0,1,1,1,1,1,0
supertv.it,0,0,0,1,0,0,0,0,0,1,1,1,1,1,0
careerleader.com,0,0,0,1,0,0,0,0,0,1,1,1,1,1,0
sweethelp.ru,0,0,0,1,0,0,0,0,0,1,1,1,1,1,0
sofiuzumaki.blogspot.com,0,0,0,1,0,0,1,0,0,1,1,1,1,1,0
247pro.com,0,0,0,1,0,0,0,0,0,1,1,1,1,1,0
ciudadyderechos.org.ar,0,0,0,1,0,0,0,0,0,1,1,1,1,1,0
plsn.com,0,0,0,1,0,0,0,0,0,1,1,1,1,1,0
forklift-international.com,0,0,0,1,0,0,0,0,0,1,1,1,1,1,0
lecheanal.com,0,0,0,1,0,0,0,0,0,1,1,1,1,1,0
caferacerpasion.com,0,0,0,1,0,0,0,0,0,1,1,1,1,1,0
